codigo;descrip;marca;tipo;costo;iva;valiva;moneda;costo_us;unidad;gananmin;gananmay;minoris;minorisi;mayoris;mayorisi;fecha
5429;708514-MULTIJUEGOS TUBO 3EN1;JUEGOS;JUEGOS DE MESA;48,51;G;21;$;0;07;2,2;0;106,72;129,13;0;0;42277
5432;731004-AJEDREZ MAGISTRAL ESTUDIO;JUEGOS;JUEGOS DE MESA;68,15;G;21;$;0;07;2,2;0;149,93;181,42;0;0;42277
5437;730466-LOTERIA DE COLORES;JUEGOS;JUEGOS DE MESA;50,73;G;21;$;0;07;2,2;0;111,61;135,05;0;0;42277
5439;709008-DOMINO EN MADERA*ANIMALES;JUEGOS;JUEGOS DIDACTICOS;37,922;G;21;$;0;07;2,2;0;83,43;100,95;0;0;42404
5440;709019-JUEGO DID.PARES NUMEROS;JUEGOS;JUEGOS DIDACTICOS;48,463;G;21;$;0;07;2,2;0;106,62;129,01;0;0;42404
5454;720242-MIS PRIMERAS CUENTAS;JUEGOS;JUEGOS DIDACTICOS;66,65;G;21;$;0;07;2,1;0;139,96;169,35;0;0;42404
5455;720244-ARMANDO ORACIONES;JUEGOS;JUEGOS DIDACTICOS;66,65;G;21;$;0;07;2,1;0;139,96;169,35;0;0;42404
5456;720251-MIS 10 NUMEROS;JUEGOS;JUEGOS DIDACTICOS;66,65;G;21;$;0;07;2,1;0;139,96;169,35;0;0;42404
5459;720252-JUEGO DELETREANDO;JUEGOS;JUEGOS DIDACTICOS;53,391;G;21;$;0;07;2,1;0;112,12;135,67;0;0;42404
5483;720253-MIS PRIMEROS PASEOS;JUEGOS;JUEGOS DIDACTICOS;66,65;G;21;$;0;07;2,1;0;139,96;169,35;0;0;42404
5493;720404-JUEGOS DE LETRAS;JUEGOS;JUEGOS DIDACTICOS;64,541;G;21;$;0;07;2,1;0;135,54;164;0;0;42404
000001288;BOBINA MURILLO 0.20CM X200MTS;PAPEL;BOBINA FANTASIA;133,9;G;21;$;0;07;1,8208;0;243,8;295;0;0;42465
4876;T ADHE FLUO SPAZIO 50X50 240HJ;TACOS;TACOS ADHESIVOS;19,26;G;21;$;0;07;2,4886;0;47,93;58;0;0;42545
7793198931210;9312-CRAYON PIZZINI FINO X12;LAPICES;CRAYONES;9,78;G;21;$;0;07;2,4509;0;23,97;29;0;0;42545
7793198921211;9212-CRAYON PIZZINI GRUESO X12;LAPICES;CRAYONES;16,91;G;21;$;0;07;2,395;0;40,5;49;0;0;42545
5551;723100-SET DID.ANIM DE LA GRANJA;JUEGOS;JUEGOS DIDACTICOS;40,831;G;21;$;0;07;2,2;0;89,83;108,69;0;0;42404
7796529000661;VASO PLASTICO CHICO LICENCIAS;ENVASES;VASOS INFANTILES;0;G;21;$;0;07;0;0;0;0;0;0;42471
26028;TAZA GDE C/ASA LICENCIAS;ENVASES;VASOS INFANTILES;21;G;21;$;0;07;2,2038;0;46,28;56;0;0;42584
26045;6474-TAZA CERAMICA PRINCESAS EP616Z;ENVASES;VASOS INFANTILES;52,704;G;21;$;0;07;1,9983;0;105,32;127,44;0;0;42471
26046;6481-TAZA CERAMICA H.KITTY HK003;ENVASES;VASOS INFANTILES;52,704;G;21;$;0;07;1,9983;0;105,32;127,44;0;0;42471
26047;6484-TAZA CERAMICA H.KITTY HK006;ENVASES;VASOS INFANTILES;52,704;G;21;$;0;07;1,9983;0;105,32;127,44;0;0;42471
000001124;340176-PORTAFOLIO 3DIV+BOLS FTE;MARROQUINERIA;PORTAFOLIOS PT;189,45;G;21;$;0;07;2,3993;0;454,55;550;0;0;42471
20393;342334-PORTAFOLIO EJEC.MARRON;MARROQUINERIA;PORTAFOLIOS PT;267,6;G;21;$;0;07;2,2236;0;595,04;720;0;0;42471
7796907852004;342337-PORTAFOLIO EJEC.MARRON;MARROQUINERIA;PORTAFOLIOS PT;267,6;G;21;$;0;07;2,2236;0;595,04;720;0;0;42471
20532;348940 CARPETERO EJECUTIVO;MARROQUINERIA;PORTA BLOCK PT;120,15;G;21;$;0;07;2,2355;0;268,6;325;0;0;42327
4110;803018-CANOPLA TUBO T.AVION;CANOPLA;CANOPLA  PLASTIK;6,331;G;21;$;0;07;2,8716;0;18,18;22;0;0;42380
4111;803019-CANOPLA TUBO T.AVION;CANOPLA;CANOPLA  PLASTIK;6,331;G;21;$;0;07;2,8716;0;18,18;22;0;0;42380
9690;808824 SET LAPICES Y ACCES.CARS;CANOPLA;SET;0;G;21;$;0;07;2,3;0;0;0;0;0;42380
20614;271031-PORTA COSMETICOS;MARROQUINERIA;PORTA COSMETICOS;46,46;G;21;$;0;07;2,2236;0;103,31;125;0;0;42315
7793198155104;BANDEJA PAPELERA A4 PLASTICA APILAB;OFICINA;BANDEJAS PAPELERAS;42,15;G;21;$;0;07;2,1177;0;89,26;108;0;0;42536
4714218210095;KW-TRIO 8512 ENGRAMP METALI.B.23/8;ABROCHADORAS;ENGRAMPADORAS;251,16;G;21;$;0;07;2,2047;0;553,72;670;0;0;42446
6921615498904;KW-TRIO 90R8 PERFORADORA MEDIANA 10;PERFORADORAS;VARIAS;45,98;G;21;$;0;07;2,3367;1,9;107,44;130;87,36;105,71;42510
2306;C EMBALAR 48X90 TRAN X10CAJAS UNITA;CINTAS ADHESIVAS;EMBALAJE;17,97;G;21;$;0;07;2,268;0;40,76;49,32;0;0;42451
2307;C EMBALAR 48X50 TRAN X10CAJAS UNITA;CINTAS ADHESIVAS;EMBALAJE;0;G;21;$;0;07;2,3;0;0;0;0;0;42277
6190091009007;91.900 PORTAFOLIO LSD BLACK;MARROQUINERIA;PORTAFOLIOS;182,2;G;21;$;0;07;2,3;0;419,06;507,06;0;0;42483
6190091009021;91.902 PORTAFOLIO LSD BLACK;MARROQUINERIA;PORTAFOLIOS;182,2;G;21;$;0;07;2,3;0;419,06;507,06;0;0;42483
6190091253929;91.25392 PORTA NOTEBOOK LSD;MARROQUINERIA;PORTA NOTEBOOK;244,218;G;21;$;0;07;2,3;0;561,7;679,66;0;0;42483
20438;61.2029/813 PORTA NOTEBOOK P.CARDIN;MARROQUINERIA;PORTA NOTEBOOK;325;G;21;$;0;07;3,1148;0;1012,31;1224,9;0;0;42483
20439;61.2024/813 PORTA NOTEBOOK P.CARDIN;MARROQUINERIA;PORTA NOTEBOOK;325;G;21;$;0;07;2,0979;0;681,82;825;0;0;42483
6190010009507;10.950/813 BOTINERO CORDURA LSD;MARROQUINERIA;BOTINEROS;62,63;G;21;$;0;07;2,7999;0;175,36;212,19;0;0;42592
19990;90.1505/0813 BILLETERA CUERO LSD;MARROQUINERIA;BILLETERA;139,384;G;21;$;0;07;2,2;0;306,64;371,03;0;0;42483
6190090015153;90.1515/0813 BILLETERA CUERO LSD;MARROQUINERIA;BILLETERA;186,162;G;21;$;0;07;2,2;0;409,56;495,57;0;0;42483
20131;03.XU2820-BILLETERA DAMA;MARROQUINERIA;FICHERO DAMA;38,99;G;21;$;0;07;2,2001;0;85,78;103,79;0;0;42487
6923773083039;MOJADEDO ROTATIVO PREMIUM;OFICINA;MOJADEDO;29,8;G;21;$;0;07;2,1909;0;65,29;79;0;0;42578
6923773081042;V4-COFRE 35X24X9;OFICINA;COFRES;309,43;G;21;$;0;07;2,4011;0;742,98;899;0;0;42493
30691;"91.8081 VALIJA CHICA 20""";MARROQUINERIA;VALIJAS LSD;516,76;G;21;$;0;07;2;0;1033,52;1250,56;0;0;42307
30692;"91.8081 VALIJA MEDIANA 24""";MARROQUINERIA;VALIJAS LSD;516,76;G;21;$;0;07;2,2;0;1136,87;1375,61;0;0;42307
30693;"91.8081 VALIJA GRANDE 28""";MARROQUINERIA;VALIJAS LSD;516,76;G;21;$;0;07;2,5;0;1291,9;1563,2;0;0;42307
30694;91.8081 VALIJAS LSD SETx3;MARROQUINERIA;VALIJAS LSD;1550,3;G;21;$;0;07;2,15;0;3333,15;4033,11;0;0;42307
6190093031105;93.3110-813 MORRAL LSD;MORRAL;LSD;134,53;G;21;$;0;07;2,3037;0;309,92;375;0;0;42410
00000001;501-ENGRAMPADORA PLASTICA;ABROCHADORAS;ENGRAMPADORAS;44,77;G;21;$;0;07;2,4921;0;111,57;135;0;0;42590
000001387;A PIZARRON TIZA BASIC 30X40;PIZARRAS;PIZARRONES;45,98;G;21;$;0;07;2,5;0;114,95;139,09;0;0;42493
12936;JAVELIN 124-2 BOLIGRAFO MET 1101734;IMPORTACION;SHEAFFER;168,6;G;21;$;0;07;2,1;0;354,06;428,41;0;0;42277
9214;IMPRESION TARJ PERSON X100 FOTOGRAF;IMPRENTA;IMPRESOS;115,7;G;21;$;0;07;1;0;115,7;140;0;0;42277
4005;SERIE CORRENTOSO BOLIGRAFO;IMPORTACION;MICRO;136,8;G;21;$;0;07;2,5192;0;344,63;417;0;0;42521
4006;SERIE CORRENTOSO ROLLER;IMPORTACION;MICRO;150,48;G;21;$;0;07;2,5264;0;380,17;460;0;0;42521
4007;SERIE CORRENTOSO FUENTE;IMPORTACION;MICRO;158;G;21;$;0;07;2,4741;0;390,91;473;0;0;42521
4020;SERIE FUEGUINA BOLIGRAFO;IMPORTACION;MICRO;81,74;G;21;$;0;07;2,8613;0;233,88;283;0;0;42521
6582;0840-CARP PLATIL OFICIO 2A 40MM;CARPETA ESCOLAR;COMERCIAL FANTASIA;34;G;21;$;0;07;2,3821;0;80,99;98;0;0;42500
1887;CARP IGLU PRISMA A4 2SOL 08 RUBINO;CARPETAS VARIAS;COMERCIAL CARTULINA;7,26;G;21;$;0;07;2,6185;0;19,01;23;0;0;42500
7798161464481;CARP IGLU PRISMA A4 2SOL 26 ROSA;CARPETAS VARIAS;COMERCIAL CARTULINA;7,26;G;21;$;0;07;2,6185;0;19,01;23;0;0;42500
000000434;CAJA EMBALAJE 20X20X20;CAJAS DE ARCHIVO;EMBALAJE;3,45;G;21;$;0;07;2,6348;0;9,09;11;0;0;42523
000000435;CAJA EMBALAJE 30X20X20;CAJAS DE ARCHIVO;EMBALAJE;4,07;G;21;$;0;07;2,5381;0;10,33;12,5;0;0;42483
000000436;CAJA EMBALAJE 40X30X20;CAJAS DE ARCHIVO;EMBALAJE;7,71;G;21;$;0;07;2,358;0;18,18;22;0;0;42483
000000437;CAJA EMBALAJE 50X40X30;CAJAS DE ARCHIVO;EMBALAJE;11,73;G;21;$;0;07;2,3248;0;27,27;33;0;0;42483
000000438;CAJA EMBALAJE 60X40X40;CAJAS DE ARCHIVO;EMBALAJE;14,73;G;21;$;0;07;2,3001;0;33,88;41;0;0;42483
23220;CARTULINA DECORATIVA LUNARES AMARIL;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23221;CARTULINA DECORATIVA LUNARES CELEST;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23222;CARTULINA DECORATIVA LUNARES GRIS;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23223;CARTULINA DECORATIVA LUNARES VERDE;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23224;CARTULINA DECORATIVA LUNARES FUCSIA;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23225;CARTULINA DECORATIVA LUNARES LILA;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23226;CARTULINA DECORATIVA LUNARES NARANJ;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23227;CARTULINA DECORATIVA LUNARES AZUL;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23228;CARTULINA DECORATIVA LUNARES VE.MAN;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23229;CARTULINA DECORATIVA LUNARES ROJO;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23230;CARTULINA DECORATIVA ESTRELLAS AMAR;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23231;CARTULINA DECORATIVA ESTRELLAS CELE;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23232;CARTULINA DECORATIVA ESTRELLAS GRIS;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23233;CARTULINA DECORATIVA ESTRELLAS VERD;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23234;CARTULINA DECORATIVA ESTRELLAS FUCS;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23235;CARTULINA DECORATIVA ESTRELLAS LILA;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23236;CARTULINA DECORATIVA ESTRELLAS NARA;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23237;CARTULINA DECORATIVA ESTRELLAS AZUL;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23238;CARTULINA DECORATIVA ESTRELLAS V.MA;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23239;CARTULINA DECORATIVA ESTRELLAS ROJO;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23240;CARTULINA DECORATIVA CUADROS AMARIL;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23241;CARTULINA DECORATIVA CUADROS CELEST;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23242;CARTULINA DECORATIVA CUADROS GRIS;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23243;CARTULINA DECORATIVA CUADROS VERDE;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23244;CARTULINA DECORATIVA CUADROS FUCSIA;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23245;CARTULINA DECORATIVA CUADROS LILA;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23246;CARTULINA DECORATIVA CUADROS NARANJ;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23247;CARTULINA DECORATIVA CUADROS AZUL;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23248;CARTULINA DECORATIVA CUADROS V.MANZ;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23249;CARTULINA DECORATIVA CUADROS ROJO;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23250;CARTULINA DECORATIVA RAYAS AMARILLO;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23251;CARTULINA DECORATIVA RAYAS CELESTE;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23252;CARTULINA DECORATIVA RAYAS GRIS;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23253;CARTULINA DECORATIVA RAYAS VERDE;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23254;CARTULINA DECORATIVA RAYAS FUCSIA;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23255;CARTULINA DECORATIVA RAYAS LILA;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23256;CARTULINA DECORATIVA RAYAS NARANJA;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23257;CARTULINA DECORATIVA RAYAS AZUL;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23258;CARTULINA DECORATIVA RAYAS V.MANZA;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23259;CARTULINA DECORATIVA RAYAS ROJO;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23260;CARTULINA DECORATIVA ROMBOS AMARILL;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23261;CARTULINA DECORATIVA ROMBOS VERDE;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23262;CARTULINA DECORATIVA ROMBOS FUCSIA;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23263;CARTULINA DECORATIVA ROMBOS AZUL;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23264;CARTULINA DECORATIVA ROMBOS ROJO;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23265;CARTULINA DECORATIVA ROMBOS NARANJA;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23266;CARTULINA DECORATIVA ROMBOS CELESTE;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23271;CARTULINA DECORATIVA CORAZONES CELE;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23270;CARTULINA DECORATIVA CORAZONES FUCS;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
23272;CARTULINA DECORATIVA CORAZONES ROJO;PAPEL;CARTULINA DECORATIVA;3,97;G;21;$;0;07;3,1234;0;12,4;15;0;0;42486
3656;0365-SEP.COMERC.PP OFICIO 5POS*DISC;INDICE;SEPARADOR PVC;12,95;G;21;$;0;07;2,49;0;32,25;39,02;0;0;42277
11848;401-PAPEL AFICHE ROJO;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11849;402-PAPEL AFICHE AZUL OSCURO;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11850;403-PAPEL AFICHE AMARILLO;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11851;405-PAPEL AFICHE CELESTE;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11852;406-PAPEL AFICHE MARRON;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11853;407-PAPEL AFICHE NARANJA;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11854;408-PAPEL AFICHE VERDE MANZANA;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11855;409-PAPEL AFICHE LILA;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11856;410-PAPEL AFICHE NEGRO;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11857;411-PAPEL AFICHE ROSA;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11858;413-PAPEL AFICHE GRIS;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11859;415-PAPEL AFICHE VIOLETA*DIS;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11860;416-PAPEL AFICHE TURQUESA(AZUL);PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11861;419-PAPEL AFICHE FUCSIA;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42543
11862;423-PAPEL AFICHE VERDE BOSQUE;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11863;404-PAPEL AFICHE VERDE OSC*DISC;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42543
11864;PAPEL AFICHE SALMON;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11865;PAPEL AFICHE PIEL;PAPEL;AFICHE;2,512;G;21;$;0;07;2,9618;0;7,44;9;0;0;42443
11491;300-CARTULINA ESCOLAR BLANCA;PAPEL;CARTULINA ESCOLAR;1,47;G;21;$;0;07;3,3741;0;4,96;6;0;0;42443
11492;301-CARTULINA ESCOLAR ROJA;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11493;302-CARTULINA ESCOLAR AZUL OSC*DISC;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;2;6,61;8;4,06;4,91;42507
11494;303-CARTULINA ESCOLAR AMARILLO;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11495;304-CARTULINA ESCOLAR VERDE OSC*DIS;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11496;305-CARTULINA ESCOLAR CELESTE;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11497;306-CARTULINA ESCOLAR MARRON;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11498;307-CARTULINA ESCOLAR NARANJA;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11499;308-CARTULINA ESCOLAR VERDE CLARO(MANZANA);PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11500;309-CARTULINA ESCOLAR LILA;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11501;310-CARTULINA ESCOLAR NEGRA;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11502;311-CARTULINA ESCOLAR ROSA;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11503;312-CARTULINA ESCOLAR MAGENTA;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11504;313-CARTULINA ESCOLAR GRIS;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11505;314-CARTULINA ESCOLAR PIEL;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11506;315-CARTULINA ESCOLAR VIOLETA;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11507;316-CARTULINA ESCOLAR TURQUESA(AZUL;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11508;318-CARTULINA ESCOLAR MARRON CLARO;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11509;319-CARTULINA ESCOLAR FUCSIA;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11510;321-CARTULINA ESCOLAR PURPURA*DISC;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11511;322-CARTULINA ESCOLAR MAIZ;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11512;323-CARTULINA ESCOLAR VERDE BOSQUE;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11515;331-CARTULINA ESCOLAR ROSA PASTEL;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11516;332-CARTULINA ESCOLAR CANARIO PASTE;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11517;333-CARTULINA ESCOLAR CELESTE PASTE;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11518;334-CARTULINA ESCOLAR VERDE PASTEL;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42443
11519;336 CARTULINA ESCOLAR LILA PASTEL;PAPEL;CARTULINA ESCOLAR;2,03;G;21;$;0;07;3,2562;0;6,61;8;0;0;42591
11525;360-CARTULINA ESCOLAR AMARILLO FLUO;PAPEL;CARTULINA ESCOLAR;3,29;G;21;$;0;07;3,0152;0;9,92;12;0;0;42443
11526;361-CARTULINA ESCOLAR VERDE FLUO;PAPEL;CARTULINA ESCOLAR;3,29;G;21;$;0;07;3,0152;0;9,92;12;0;0;42443
11527;363-CARTULINA ESCOLAR NARANJA FLUO;PAPEL;CARTULINA ESCOLAR;3,29;G;21;$;0;07;3,0152;0;9,92;12;0;0;42443
11528;364-CARTULINA ESCOLAR ROSA FLUO;PAPEL;CARTULINA ESCOLAR;3,29;G;21;$;0;07;3,0152;0;9,92;12;0;0;42443
11529;365 CARTULINA ESCOLAR ROJO FLUO;PAPEL;CARTULINA ESCOLAR;3,29;G;21;$;0;07;3,0152;0;9,92;12;0;0;42591
7792564040129;"4012-8.5""X19CM CARRO ANGOSTO X250*DISC";FORMULARIOS CONTINUOS;SUELDOS;173,45;G;21;$;0;07;1,8011;0;312,4;378;0;0;42345
8625;H34199-ETIQUETA A4 X100HJ CD 2XHJ;ETIQUETAS;HUSARES;111,98;G;21;$;0;07;2,3765;0;266,12;322;0;0;42441
7792564342643;H34264-ETIQUETA A4 X25HJ 4.85X1.69;ETIQUETAS;HUSARES;34,25;G;21;$;0;07;2,4853;0;85,12;103;0;0;42441
000001636;CILIN  DR-720 P/BROTHER 5440/8790;TONER;ALTERNATIVO BROTHER;531,063;G;21;U$S;34,71;07;2,504;0;1329,78;1609,03;0;0;42356
000001270;TELADO NARANJA A4 176GR PTE X10;PAPEL;CARTULINAS ESPECIALES A4;16,51;G;21;$;0;07;2,553;0;42,15;51;0;0;42516
1298;BLOCK BOCETO RAB 22X32 40HJ 90GR ES;BLOCK;BOCETO;26,43;G;21;$;0;07;2,2981;0;60,74;73,5;0;0;42501
1299;BLOCK BOCETO RAB 32X44 40HJ 90GR ES;BLOCK;BOCETO;48,79;G;21;$;0;07;2,3038;0;112,4;136;0;0;42501
390;TACO ARRANCABLE 2015 Nº4;TACOS;CALENDARIO;56,2;G;21;$;0;07;1;1;56,2;68;56,2;68;42201
4040178012241;8500-N14 PONY PURO REDO ACUR/TEM;PINCELES;8500 PLANTEC PONY PURO RE;27,2;G;21;$;0;07;2,4915;0;67,77;82;0;0;42377
